year,no,instruction,input,result,isAnswerable,isMultipleChoice,isSingleChoiceSolution,note
tha,88,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เพื่ื่อนหันมาหาฉัน,(1) ฉันตะโกนเรียกชื่อเขา\n(2) ฉันโบกมือให้เขา,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,89,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: รัฐบาลกดขี่ประชาชน,(1) ประชาชนปฏิวัติ\n(2) ประชาชนลงทะเบียนเลือกตั้ง,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,90,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เด็กชายหลงทางในป่า,(1) เขาตั้งเต๊นท์\n(2) เขาร้องหาคนช่วย,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,91,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้หญิงเดินทางไปต่างประเทศ,(1) เธออยากเรียนวาดรูป\n(2) เธออยากเรียนรู้วัฒนธรรมอื่นๆ,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,92,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้ชายอิจฉาเพื่อนร่วมงานเขา,(1) เพื่ื่อนร่วมงานเขาได้เลื่อนขั้น\n(2) เพื่ื่อนร่วมงานเขาอยู่ทำงานดึก,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,93,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้ชายมองเห็นมนุษย์ต่างดาว,(1) เขาเห็นภาพหลอน\n(2) เขานั่งสมาธิ,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,94,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผมผุ้ชายเปลี่ยนเป็นสีบลอนด์,(1) เขากัดสีผม\n(2) เขาใช้แชมพูสระผม,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,95,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ศิลปินสร้างงานใหม่,(1) เธอวิจารณ์งานเก่า\n(2) เธอได้แรงบันดาลใจ,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,96,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ลูกชายย้ายออกจากบ้าน,(1) เขาถูกปลดประจำการจากกองทัพ\n(2) เขาจะไปเรียนมหาวิทยาลัย,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,97,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: หนังสือร่วงลงมาจากชั้นวางหนังสือ,(1) ชั้นวางมีฝุ่นจับ\n(2) แผ่นดินไหวสะเทือนชั้นวางหนังสือ,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,98,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ไฟฟ้าบ้านฉันดับ,(1) ฉันเปิดไฟ\n(2) ฉันรีเซ็ตเครื่องตัดไฟ,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,99,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เรานั่งรถไฟเหาะ,(1) มันดูน่ากลัว\n(2) มันดูน่าสนุก,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,100,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ข้าวโพดในถุงป๊อปคอร์นเริ่มแตก,(1) ฉันเทเนยลงไปในถุง\n(2) ฉันเอามันไปอุ่นในไมโครเวฟ,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,101,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ต้นไม้โค่นทับสายไฟฟ้า,(1) ไฟฟ้าในชุมชนดับ\n(2) พยากรณ์อากาศบอกว่าจะมีลมกรรโชกแรง,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,102,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้พูดกล่าวคำที่ไม่เหมาะสม,(1) เขาทำให้ผู้ชมเบื่อ\n(2) เขาทำให้ผู้ชมโกรธ,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,103,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันเอาเข็มจิ้มตัวเอง,(1) เหงื่อผุดออกมาจากบนหน้าฉัน\n(2) หยดเลือดซึมออกมาจากนิ้วฉัน,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,104,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ปลาลอยอยู่บนผิวน้ำตู้ปลา,(1) มันหิว\n(2) มันตายแล้ว,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,105,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เสียงผู้ชายแหบ,(1) เขาเป็นหวัด\n(2) เขาเลิกบุหรี่แล้ว,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,106,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ประตูลิฟท์เปิด,(1) ลิฟท์ไปยังชั้นที่เลือกไว้\n(2) ลิฟท์ติดอยู่ระหว่างชั้น,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,107,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: วัยรุ่นแอบหนีออกจากบ้าน,(1) เขาโกหกกับพ่อแม่\n(2) พ่อแม่กักบริเวณเขา,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,108,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: น้ำท่วมห้องน้ำ,(1) น้ำในชักโครกล้น\n(2) เครื่องทำน้ำร้อนเสีย,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,109,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ลูกหมาอยู่ใกล้เจ้าของ,(1) เจ้าของใส่ปลอกคอให้ลูกหมา\n(2) เจ้าของผูกเชือกลูกหมาเอาไว้,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,110,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้ชายสังเกตเห็นเงาสะท้อนตัวเอง,(1) เขาอยู่ใต้ต้นไม้ใหญ่\n(2) เขายืนอยู่เหนือทะเลสาบน้ำนิ่ง,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,111,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันรับโทรศัพท์แฟนไม่ทัน,(1) ฉันโทรกลับหาเขา\n(2) ฉันนัดเขากินมื้อเย็น,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,112,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ครอบครัวตามหาทั่วบริเวณ,(1) หมาเขาหนีออกจากบ้าน\n(2) เครื่ืองเพชรราคาแพงหายไปจากบ้าน,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,113,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันเห็นไอจากลมหายใจตัวเอง,(1) อากาศเย็นจัด\n(2) ฉันรู้สึกแน่นหน้าอก,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,114,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: พนักงานรวมตัวกันเป็นสหภาพ,(1) เขาอยากได้สภาพที่ทำงานที่ดีขึ้น\n(2) เจ้านายเขาขึ้นเงินเดือนให้,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,115,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันอบพายแอปเปิ้ล,(1) กลิ่นเน่าคลุ้งเต็มห้องครัว\n(2) กลิ่นหอมฟุ้งเต็มห้องครัว,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,116,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้หญิงพยายามเดินอย่างยากลำบาก,(1) เธอสวมส้นสูง\n(2) เธอถอดรองเท้าออก,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,117,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ไอน้ำพวยพุ่งขึ้นมาจากหม้อน้ำ,(1) น้ำเดือด\n(2) ฉันปิดฝาหม้อ,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,118,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ถุงเท้าฉันซักอยู่ทุกคู่,(1) ฉันใส่รองเท้าแตะ\n(2) ฉันใส่รองเท้าบูท,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,119,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ประเด็นของนักการเมืองถูกมองว่าไร้สาระ,(1) เขาเสียเสียงสนับสนุนจากผู้ลงคะแนน\n(2) เขาถูกกล่าวหาว่าคอรัปชั่น,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,120,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ทุกคนไม่เห็นด้วยกับการหมั้นของคู่บ่าวสาว,(1) คู่บ่าวสาวท้อง\n(2) คู่บ่าวสาวหนีตามกัน,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,121,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ตึกถูกอุทิศให้แก่เศรษฐี,(1) เศรษฐีอยากให้ทุบตึกทิ้ง\n(2) เศรษฐีเป็นผู้ร่วมออกเงินสร้างตึก,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,122,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: พนักงานขายกล่าวหาว่าเด็กหญิงขโมยของ,(1) พนักงานขายเห็นเด็กหญิงหยิบสินค้าใส่กระเป๋าถือตัวเอง\n(2) พนักงานขายช่วยเด็กหญิงหากระเป๋าถือที่ชอบ,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,123,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ประเทศประกาศสงครามกับประเทศเพื่อนบ้าน,(1) ทหารถูกส่งไปรบ\n(2) ทหารกลับมาพบกับครอบครัว,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,124,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ศาลพิพากษายืนตามการตัดสินที่เป็นที่ครหา,(1) เกิดเหตุจลาจลหน้าศาลาว่าการ\n(2) คู่บ่าวสาวปฏิญาณตนหน้าศาลาว่าการ,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,125,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เด็กหญิงได้กลิ่นอะไรบางอย่างไหม้,(1) เธอหยิบคุกกี้ออกมาจากโหล\n(2) เธอลืมคุกกี้ไว้ในเตาอบ,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,126,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฝนตกหนัก,(1) พายุโหมหนักขึ้น\n(2) ฉันรีบวิ่งเข้าบ้าน,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,127,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: คนอพยพออกจากตึก,(1) ลิฟท์หยุดทำงาน\n(2) สัญญาณเตือนไฟไหม้ดัง,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,128,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: พ่อไม่พอใจอาการติดเหล้าของลูกชาย,(1) พ่อซื้อเบียร์ให้ลูกชาย\n(2) พ่อไล่ลูกชายออกจากบ้าน,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,129,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ทนายเดินขึ้นบันไดไปออฟฟิศ,(1) เลขานุการกลับบ้านหลังหมดวัน\n(2) ลิฟท์เสีย,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,130,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้ชายหงุดหงิดเพื่อน,(1) เพื่อนขัดคอเขา\n(2) เพื่อนเลี้ยงมื้อเที่ยงเขา,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,131,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เด็กหญิงยื่นเงินให้แคชเชียร์,(1) แคชเชียร์ให้เงินทอนกับเด็กหญิง\n(2) แคชเชียร์ลืมให้ใบเสร็จกับเด็กหญิง,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,132,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้หญิงนั่งรถล้อเข็น,(1) เธอเป็นอัมพาตจากอุบัติเหตุ\n(2) เธอนอนเปลหามมายังโรงพยาบาล,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,133,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ประชาชนแขวนธงชาติไว้หน้าบ้าน,(1) ประเทศฉลองวันครอบรอบประกาศอิสรภาพ\n(2) ประเทศกำลังประสบภาวะเศรษฐกิจฝืดเคือง,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,134,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ทีมแพ้ทัวร์นาเมนต์,(1) เขาทำให้แฟนๆ ผิดหวัง\n(2) เขาทำให้แฟนๆ มีหวัง,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,135,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เพื่อนฉันบอกว่าฉันมีเศษอาหารติดฟัน,(1) ฉันรู้สึกอาย\n(2) ฉันรู้สึกภูมิใจ,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,136,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เด็กชายสอบตกวิชาประวัติศาสตร์,(1) เขาตั้งใจเรียน\n(2) เขาลืมอ่านหนังสือเรียน,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,137,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ตึกกลางเมืองถล่ม,(1) แผ่นดินไหวในเมือง\n(2) อัตราการเกิดอาชญากรรมในเมืองสูงขึ้น,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,138,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: แฟนผู้ชายขอเลิกกับเขา,(1) เขาขอร้องให้แฟนกลับมาคืนดี\n(2) เธอพาเขาไปทำความรู้จักกับครอบครัว,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,139,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เด็กสองคนเอื้อมมือไปหยิบลูกบอลพร้อมกัน,(1) ลูกบอลกลิ้งหายไป\n(2) หัวเด็กทั้งสองชนกัน,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,140,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: แรคคูนคุ้ยถังขยะ,(1) มีกระดาษลังอยู่ในถังขยะ\n(2) ฝาถังขยะเปิดอยู่,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,141,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เด็กชายเหลาดินสอ,(1) ดินสอราคาถูก\n(2) ดินสอทู่,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,142,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: แคชเชียร์ปฏิเสธไม่คืนเงินค่าชุดให้ผู้หญิง,(1) เธอทำใบเสร็จหาย\n(2) ชุดใส่ไม่พอดี,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,143,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: แผลข่วนบนผิวฉันลึก,(1) แผลสมานเร็ว\n(2) แผลกลายเป็นแผลเป็น,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,144,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้ชายถูกผู้โดยสารคนอื่นบนรถไฟมองแปลกๆ,(1) เขาก้มมองพื้นอยู่\n(2) เขาพูดกับตัวเองอยู่,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,145,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เด็กทิ้งเศษขนมไว้บนพื้น,(1) มดขึ้นเศษขนม\n(2) เด็กชายเอาขนมปังไปเก็บ,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,146,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้หญิงยื่นกระดาษทิชชู่ให้น้องสาว,(1) น้องสาวผู้หญิงกอดอก\n(2) น้องสาวผู้หญิงเริ่มร้องไห้,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,147,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้ชายอมลูกอม,(1) ริมฝีปากเขาแห้งเป็นขุย\n(2) เขาเป็นกังวลเรื่องกลิ่นปาก,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,148,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: คู่หนุ่มสาวออกจากบ้านเร็วเพื่อไปดูการแสดง,(1) เขาคาดว่ารถจะติดรอบๆ โรงละคร\n(2) เขาได้เส้นทางไปโรงละคร,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,149,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้หญิงอยู่บ้านไม่ไปทำงาน,(1) เจ้านายชมเชยเธอ\n(2) เพื่อนร่วมงานช่วยทำงานแทนเธอ,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,150,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้ชายเซ็นคำร้องของนักรณรงค์,(1) เขาสนับสนุนการกระทำของนักรณรงค์\n(2) เขาประณามนักรณรงค์ว่าเป็นคนบ้า,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,151,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: นักแสดงใจหายก่อนขึ้นแสดง,(1) เขามีอาการตื่นเวที\n(2) เขาจำบทพูดตัวเองได้,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,152,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันหลงทาง,(1) ฉันนับเงินตัวเอง\n(2) ฉันคลี่แผนที่ออกดู,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,153,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผลไม้สุกงอมอยู่กลางแดด,(1) ผลไม้ถูกกิน\n(2) ผลไม้เหี่ยว,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,154,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: รถเสีย,(1) ฉันบิดกุญแจสตาร์ทรถ\n(2) เครื่องยนต์ร้อนเกิน,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,155,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้ชายปวดหลัง,(1) เขาไปพบจิตแพทย์\n(2) เขานอนเตียงอยู่หลายวัน,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,156,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันจุดไฟในเตาผิง,(1) ฉันไม่มีฟืน\n(2) ในบ้านมันหนาว,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,157,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้หญิงหยุดวิ่ง,(1) เธอเป็นตะคริว\n(2) เธอมีแรงเฮือกที่สอง,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,158,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันเคาะประตูเพื่อนบ้าน,(1) เพื่อนบ้านเชิญฉันเข้าบ้าน\n(2) เพื่อนบ้านออกไปจากบ้านตัวเอง,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,159,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้หญิงถอนหายใจด้วยความหงุดหงิด,(1) สามีเธอเข้าใจเจตนาดีของเธอผิด\n(2) สามีเธอจูบลาเธอ,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,160,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ครูชมเชยนักเรียน,(1) นักเรียนตอบคำถามถูกต้อง\n(2) นักเรียนลังเลที่จะตอบคำถาม,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,161,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้หญิงไม่มีไข่เหลือ,(1) เธอไปที่ฟาร์ม\n(2) เธอไปที่ซูเปอร์มาร์เก็ต,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,162,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันพบกับเพื่อนเก่า,(1) ฉันบอกความลับให้เขารู้\n(2) ฉันกอดเขา,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,163,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้หญิงเลี่ยงไม่ลงไปในทะเลสาบ,(1) เธอจับปลาได้\n(2) ทะเลสาบดูปนเปื้อน,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,164,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: นักเรียนมาถึงห้องด้วยตัวเปียกชุ่ม,(1) ร่มเขาหัก\n(2) จักรยานเขาถูกขโมย,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,165,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ลูกศรบนหน้าจอคอมพิวเตอร์ขยับ,(1) ผู้ใช้คลิกเมาส์\n(2) ผู้ใช้เลื่อนเมาส์,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,166,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: คนขับไปทางลัด,(1) เกิดอุบัติเหตุบนถนนหลัก\n(2) เธอขับตามรถบรรทุกข้างหน้า,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,167,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันตากผ้าปูที่นอนเปียกไว้ที่ราวนอกบ้าน,(1) ผ้าปูที่นอนแห้ง\n(2) ผ้าปูที่นอนเลอะ,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,168,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้หญิงสวมแว่นกันแดด,(1) แสงแดดสว่างจ้า\n(2) เธอโบกเรียกแท็กซี่,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,169,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้ชายมองดูท้องฟ้ายามกลางคืน,(1) เขาอยากให้เป็นฤดูร้อน\n(2) เขาคิดว่ามันสวยมาก,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,170,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันรู้สึกหมดแรง,(1) ฉันเข้านอนเร็ว\n(2) ฉันตื่นอยู่ทั้งคืน,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,171,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้ชายไปที่ร้านตัดผม,(1) เขาจะไว้ผมยาว\n(2) ผมเขาเริ่มยาว,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
